,video_id,question,answer,question_category,Question_id,Output
40,RealWorld_GN_32_2.mp4,"Question: At the initial position, you are asked to navigate to a red car at the edge of a residential area ahead. Thinking back on past actions and objects you saw, what should you approach next in order to get from your current location to your destination?  
choose:  
A. I approach the top of the traffic light at the intersection.  
B. I approach the parking lot on the street below.  
C. I approach a small green space between two buildings.  
D. I approach the building roof with a blue awning.  
E. I approach the furthest visible building.  ",B,High-level Planning,5241,"Option: B; Reason: The goal is to navigate to a red car at the edge of a residential area. From the current perspective, approaching the parking lot on the street below is the most logical next step. The parking lot is visible and accessible, and it is likely where the red car can be found. Other options like approaching the top of the traffic light, a small green space, a building roof, or the furthest visible building do not directly lead to the parking area where the red car is likely located."
41,EmbodiedCity_48.mp4,"Question: At the initial position, you are asked to navigate to a red motorcycle with a yellow sign in front of a store. Thinking back on past Action Generations and objects you have seen, what should you approach next in order to get from your current location to your destination?  
choose:  
A. I approach the crosswalk in front of the building.  
B. I approach the roof of the building next to the destination.  
C. I approach the parking lot across the street.  
D. I approach the sidewalk in front of the building.  
E. I approach the top of the nearest tree.  ",E,High-level Planning,1483,"Option: D; Reason: The goal is to navigate to a red motorcycle with a yellow sign in front of a store. From the current location, approaching the sidewalk in front of the building is the most logical next step. This will allow for a closer inspection of the area in front of the store where the red motorcycle might be located. The other options, such as approaching the crosswalk, roof, parking lot, or tree, do not directly lead to the target location in front of the store."
42,AerialVLN_91_3KB8R4ZV1N5ITSXFPU6P017MCZSGBQ_4.mp4,"Question: Navigation Instruction given at initial position: [take off and turn right move towards the base bridge. now turn left on your back move towards the red rocket building. now turn right move towards the pond and turn left move forward and slow down to the road and stay there.]. At the initial position, you are asked to move according to a series of movement instructions. What are you doing now?  
choose:  
A. I turn my back to the left and walk toward the red rocket building.  
B. I turn right toward the pond.  
C. I turn right toward the base bridge.  
D. I rise and fly forward, crossing the roof.  
E. I take off and turn right toward the base bridge.  ",D,Progress Evaluation,3922,"Option: E; Reason: The initial instruction is to ""take off and turn right move towards the base bridge."" The first few frames show a transition from a ground-level view to an aerial view, indicating takeoff. Additionally, the agent is moving towards a large bridge, which aligns with the instruction to head towards the base bridge after turning right. Therefore, option E accurately describes the current action based on the given instructions and visual evidence."
43,RealWorld_18.mp4,"Question: What objects did you observe as you descended to street level?

Choice:  
A. Only cars and buildings.  
B. High-rise buildings, roads, bus stops, and parking lots.  
C. Parks, fountains, and trees.  
D. Only the seller's store and bus stop.  
E. Did not observe anything specific.",B,Scene Recall,4228,Option: D; Reason: The video frames show a clear view of a seller's store and a bus stop as the agent descends to street level. The presence of these specific elements is evident in the later frames where the bus stop and the store with its signage are prominently displayed.
44,EmbodiedCity_75_1.mp4,"Question: You are navigating to the entrance of the community next to the store, which has a yellow sign that says ""乐购便利店"". Thinking back on past actions and objects you’ve seen, what is the surrounding environment like at your current location?  
Choice:  
A. There is a high-rise building on your left, a road on your right, and sidewalks and green belts below. There is a fork in the road in front of you that turns left.  
B. There are two high-rise buildings on your left and right, with a street and a small green space in the middle. There is a parking lot behind you.  
C. There is a large park directly in front of you. The buildings are far away. There is a big river behind you.  
D. There is a high-rise building in front of you. There is a road behind you. There is parking underneath you.  
E. There are several low-rise buildings surrounding you, and there is a busy intersection nearby. There is a construction site behind you.  ",A,Cognitive Map,1788,"Option: A; Reason: The images show a high-rise building on the left side, a road on the right side, and sidewalks with green belts below. Additionally, there is a fork in the road that turns left in front of the agent's current location, which matches the description in option A."
45,EmbodiedCity_6.mp4,"Question: What is your next action after centering the conical structure in the frame?

Choices:  
A. I ascend toward the top of the conical building.  
B. I turn sharply to the left.  
C. I move backward to get a wider view of the structure.  
D. I hover in place above the building.  
E. I descend, moving closer to the top of the conical building.  ",E,Sequence Recall,8,"Option: E; Reason: After centering the conical structure in the frame, the next logical action is to descend and move closer to the top of the conical building to get a more detailed view or possibly interact with it. This aligns with the typical behavior of an agent aiming to explore or inspect an object of interest more closely."
46,RealWorld_26.mp4,"Question: You were flying toward the outer edge of a residential area and made a half-circle. Thinking back on past actions and objects, what is the surrounding environment like at your current location?  
Choice:  
A. In front of me is a residential building, and on the right is a park and swimming pool. On the left is the outer edge of the community.  

B. There is a large park in front of me with a playground and swimming pool. Behind me is a busy road with many cars and buildings.  

C. I am surrounded by high-rise residential buildings, with a small park and swimming pool in the middle. In front of me is the road, and behind me is the construction site.  

D. There is a river in front of me, a bicycle path next to it, and some residential buildings on the right. There is a park with a playground in the back.  

E. There is a busy road with many cars in front of me. There is a construction site behind me. To my left is a large building, and to my right is a residential building with a park.  ",A,Cognitive Map,5138,"Option: A; Reason: The current location shows a residential building in front, a park and swimming pool on the right, and the outer edge of the community on the left, which matches the description in option A."
47,RealWorld_8.mp4,"Question: At the initial position, you are asked to navigate towards the roof of the red teaching building of a nearby school. Is the destination within sight at your current location? If yes, where is the destination in your view?  
choose:  
A. I see the roof of the red teaching building in the lower left corner of my field of view.  
B. I see the roof of the red teaching building in the center of my field of view.  
C. I see the roof of the red teaching building in the upper right corner of my field of view.  
D. I do not see the roof of the red teaching building within my field of view.  
E. I see the roof of the red teaching building on the right side of my field of view.  ",B,Goal Detection,4694,"Option: B; Reason: The roof of the red teaching building is visible in the center of the field of view as the agent approaches it, making it the correct choice."
48,EmbodiedCity_89_2.mp4,"Question: At the initial position, you are asked to navigate to the middle elevated level of the building on the right front. When you reach your current location, what is your direction to the middle area of the target building?  
choose:  
A. The middle area of the target building is on my right front side.  
B. The middle area of the target building is on my left rear side.  
C. I am currently close to the side facade of the middle area of the target building, located at ground floor level.  
D. I am currently at the edge of the middle area of the target building.  
E. I am currently close to the side facade of the middle floor area of the target building and am at the height of the middle floor.  ",A,Landmark Position,1934,"Option: E; Reason: The current perspective shows that the agent is at the height of the middle floor and is close to the side facade of the target building, which matches the description in option E."
49,AerialVLN_45_3A4NIXBJ7FXUYBFDRATER9NNFVUMLS.mp4,"Question: Which of the following options better summarizes your movement?  
Choice: A. I descend from the city skyline through trees and mid-rise buildings to Greek-style columned buildings.  
           B. I aim at the road from above the city street, turn left, move forward to the vicinity of a single-story building, and then descend to the height of a column.  
           C. I rise above the city from the tree-lined road to reach the Greek-style columns.  
           D. I fly straight from the city skyline to the main road without descending.  
           E. I fly left from above the skyscraper to the entrance of the multi-story building.  ",B,Trajectory Captioning,418,"Option: B; Reason: The sequence of images shows a movement starting from an elevated position above the city, aiming towards the road. The agent then turns left and moves forward, approaching a single-story building area before descending to the height of a columned structure. This matches the description in option B."
50,RealWorld_16.mp4,"Question: Why did you move closer to the target high-rise building after passing between several high-rise buildings with Chinese characters on them?

Choice: A. To get a clearer view of the building's facade and locate the balcony with the green mesh.  
           B. To avoid potential danger near a high-rise building with Chinese characters on it.  
           C. To approach and avoid parked cars and roads in front of buildings.  
           D. To change your perspective.  
           E. To capture a wider-angle shot of the building complex.  ",A,Causal,4213,"Option: A; Reason: The agent moved closer to the target high-rise building to get a clearer view of the building's facade and locate the balcony with the green mesh, as indicated by the detailed view of the building's exterior and the specific mention of the green mesh in the final frames."
51,RealWorld_17.mp4,"Question: What objects did you observe when you descended over the road for a bird’s eye view?  
Choice:  
A. Roads, stores, and parking lots.  
B. A hazy cityscape, high-rise buildings, and parts of a high-rise residential tower.  
C. Only one road and one bus stop.  
D. A group of high-rise residential buildings and a road.  
E. A bus stop, pedestrians, and a section of road.  ",A,Scene Recall,4219,"Option: E; Reason: The video shows a bird's eye view of a road where a bus stop, pedestrians, and a section of the road are clearly visible. This matches the description in option E."
52,RealWorld_GN_16_2.mp4,"Question: At the initial position, you are asked to navigate to a balcony with a green screen across the street on the left. At your current location, if the balcony with the green screen is not in view, what is the most relevant object in view? Where is this object?  
choose:  
A. The balcony with the green screen is already within my field of view.  
B. There is no green screen balcony, but I see a playground in the lower right corner of my field of view.  
C. There is no balcony with a green screen, but I see a group of tall buildings across the street on the left.  
D. The balcony with the green screen cannot be seen, but I see a parking lot on the right side of my view.  
E. The balcony with the green screen is not visible in my field of view, but I see a traffic light in the upper left corner of my field of view.  ",C,Association Reasoning,4878,"Option: C; Reason: The initial frames show a view of tall buildings across the street on the left, but there is no balcony with a green screen in sight. Therefore, the most relevant object in view at the initial position is the group of tall buildings across the street on the left."
53,AerialVLN_88_35DR22AR5MIOCJOSZBRN64942Z0X3A_5.mp4,"Question: Navigation Instruction given at initial position: [take off and turn slightly right and then turn slightly left towards a brown building. fly forward and turn right towards a white building when above an intersection. fly forward and land in front of a light pole.]. You move according to a series of movement instructions. In terms of next steps, what is the best next step for you?  
choose:  
A. I go up and turn right.  
B. I fly forward.  
C. I fly forward while descending.  
D. I turn left and go up.  
E. I rotate my camera upward and fly forward.",B,Action Generation,3861,"Option: B; Reason: The navigation instruction indicates that after turning right towards the white building, the next step is to ""fly forward."" The current position appears to be aligned with the direction towards the white building, making flying forward the logical next step to continue approaching the target location."
54,RealWorld_20.mp4,"Question: At the initial position, you are asked to navigate to the ""Huaji Stone Rice Roll"" store in the remaining area in front of you. When you reach the current location, what is the direction to the destination?  
choose:  
A. I am currently located above the Huaji Shimo Rice Roll Shop, slightly to the right.  
B. I am currently located above the Huaji Shimo Rice Roll Shop.  
C. I am currently located on the left side of the Huaji Shimo Rice Roll Shop and above the parking lot.  
D. I am currently located behind the Huaji Shimo Rice Roll Shop, in the middle of the road.  
E. I am currently located in front of the Huaji Shimo Rice Roll Shop across the street.  ",E,Landmark Position,4995,"Option: E; Reason: The current location is across the street from the ""Huaji Stone Rice Roll"" store, as indicated by the visible storefront and the road separating the two."
55,AerialVLN_83_3JWH6J9I91BO3KE1CYJKQLGJFT2BNJ_6.mp4,"Question: Navigation Instruction given at initial position: [take off and turn back and move forward and go over the buildings and pond and get down at beside the tree and again turn back and fly up. now move forward and go over the trees and road and turn back at top of the brown building and get down at front of the this building. now get down and fly up and turn right and little move forward and turn left and move forward and turn left and move forward and turn back and fly up and beside the blue building and move forward and go over the top of the buildings and turn right and and fly up at front of the brown building. now turn right and again turn right and beside pond and move forward and go over the road and tip of the buildings and turn right and get up and move forward and stay at front of the building.]. At the initial position, you are asked to navigate according to a series of movement instructions. What is the Landmark Position from the pond when you reach your current location?  
choose:  
A. I am on the right side of the pond.  
B. I am located above the pond.  
C. I am located on the left side of the pond.  
D. I am far away from the pond.  
E. I am located below the pond.  ",D,Landmark Position,3761,"Option: D; Reason: The current location, as depicted in the final frames, is on a rooftop with a view of distant buildings and no immediate proximity to the pond. This indicates that the agent is far away from the pond after following the navigation instructions."
56,EmbodiedCity_39_0.mp4,"Question: At the initial position, you are asked to navigate to the green trees behind the bus stop. What is your next move, given the target location for your next move?  
choose:  
A. I rise.  
B. I rotate the camera downward.  
C. I fly forward.  
D. I turn left.  
E. I turn right.  
F. I rotate the camera upward.  
G. I descend.  ",G,Action Generation,1323,
57,AerialVLN_101_3Q5C1WP23VZJ0XQ361U9QS3O2S551Q.mp4,"Question: Which one takes longer, flying under the trees or flying along the river bank?  
Choice: A. I take longer to fly under the tree.  
          B. I fly along the river bank for a long time.  
          C. Both take the same amount of time.  ",B,Duration,711,
58,AerialVLN_64_3GDTJDAPV39ZJ4VUXLKAM41I3Q58M2.mp4,"Question: Which of the following options better summarizes your movement?  
Choice:  
A. Start from the high-rise building in the city, fly along the path parallel to the skyscraper, head to the woods in the middle of the intersection, and climb.  
B. Fly from the intersection over the trees to the top of the skyscraper.  
C. Descend from the rooftop to the trees in the middle of the intersection.  
D. Go from the trees in the middle of the zebra crossing, directly through the skyscrapers, to the nearby parking lot.  
E. Fly from a cluster of skyscrapers to the roof of a lower building while maintaining altitude.  ",B,Trajectory Captioning,505,
59,EmbodiedCity_98_2.mp4,"Question: You are navigating to the parking space on the right after entering the entrance of the community. Thinking back on past Action Generations and objects you have seen, what does your current surroundings look like?  
Choice:  
A. There are two tall buildings on each side of me, with a small park and a winding road in the middle. A bus stop is visible on the left.  
B. There is a large open space on my left, with several low-rise buildings and sparse trees. The street ahead is wide and straight.  
C. I am surrounded by high-rise buildings, and there is a small courtyard and playground directly below. The streets are narrow and crowded.  
D. There are three high-rise buildings in front of me, forming an ""L"" shape around a small open space. There is a small park behind me with a few trees and a circular trail.  
E. I am positioned above a busy street, flanked by various buildings of varying heights with a park to my left. There are no visible parking spaces.  ",D,Cognitive Map,2078,
60,RealWorld_23.mp4,"Question: What objects did you observe when descending toward the entrance of the community?  

Choice:  
A. A large parking lot, several small shops, and a group of people gathering.  
B. A pond and the roof of a building with lettering.  
C. A busy highway, a series of traffic lights, and several pedestrians crossing the street.  
D. A large open land, sparse trees, and mountains in the distance.  
E. Only the entrance to the residential area and no other objects at all.  ",B,Scene Recall,4264,
61,AerialVLN_78_3K772S5NPH9U0R4AJRQXM9P7C8XHE9.mp4,"Question: When the bridge comes into view, what is next to the river?  
Choice: A. A ""Keep Out"" sign by the river.  
           B. A ""WELCOME"" sign by the river.  
           C. Traffic lights by the river.  
           D. A bus stop by the river.  
           E. A fountain by the river.  ",A,Object Recall,584,
62,AerialVLN_15_32XVDSJFP8VOXPT5H4B9CDOFHRK2M2.mp4,"Question: What objects did you observe while flying over the waterfront?  
Choices:  
A. A garden, a tree, and a bench.  
B. A statue, a fountain, and a flowerbed.  
C. A parking lot, a car, and a lamppost.  
D. Streets, lower buildings, and the sea.  
E. A playground, a swing, and a slide.  ",D,Scene Recall,279,
63,AerialVLN_55_3JBT3HLQFH0KO3TUYRCFGSSH6W7PZN_4.mp4,"Question: Navigation Instruction given at initial position: [take off and rise up to the top of the buildings. go right through the column of buildings. go straight and toward the red and green trees. go across the water and stop at the edge where the trees are. take a left turn toward the buildings. go straight toward the tall building and rise to the top of that building.]. You move according to a series of movement instructions. In terms of next steps, what is your best next step?  
choose:  
A. I fly forward and rise.  
B. I turn right and go up.  
C. I turn left and go up.  
D. I descend and fly forward.  
E. I fly forward.  ",C,Action Generation,3207,
64,AerialVLN_56_3E47SOBEYZUFZOVGTI2NWXQKCCTICX.mp4,"Question: How does the distance between you and the tall building change after you turn slightly left and aim towards the building?  
Choice: A. I increase the distance between myself and the tall building.  
          B. I decrease the distance between myself and the tall building.  
          C. The distance between me and the tall building remains constant.  ",B,Proximity,465,
65,EmbodiedCity_57_0.mp4,"Question: At the initial position, you are asked to navigate to a store with the signboard ""贝壳生鲜 Food."" Thinking back on past Action Generations and objects you have seen, what should you approach next in order to get from your current location to the destination?  
choose:  
A. I approach sidewalks adjacent to high-rise buildings.  
B. I approach the entrance of a high-rise building.  
C. I approach green spaces near high-rise buildings.  
D. I approach the parking lot next to the high-rise building.  
E. I approach rooftops of adjacent buildings.  ",B,High-level Planning,1616,
66,AerialVLN_56_3YMTUJH0D1E2DYYCUFV9R6G5SZVT4E_0.mp4,"Question: Navigation Instruction given at initial position: [fly to the left side of the bridge. go forward to the end of the bridge. pass one road and take a right. fly over the short building near the park with the billboard on top. fly to the left down the road. fly down after you pass one road. go to the yellow billboard on the left over the building. go straight to the end of the park. go to the next road and fly over the buildings on the right. fly back to the left to the road and look at the billboard on the right. fly over the billboard and go straight. go around the right side of the building behind the yellow billboard. go to the road behind the sky scraper. turn left and look down the road. the red phone booths will be on your right. fly up and look left at the sky scraper. fly to the top and stop.]. At the initial position, you are asked to navigate according to a series of movement instructions. When you reach the current location, what is your Landmark Position from the skyscrapers?  
choose:  
A. I am to the right of the skyscraper.  
B. I am far away from the skyscraper.  
C. I am above a skyscraper.  
D. I am underneath a skyscraper.  
E. I am to the left of the skyscraper.  ",B,Landmark Position,3217,
67,AerialVLN_7_3HVVDCPGTNQIB5CWJMJG7VKB4LPYTK_3.mp4,"Question: Navigation Instruction given at initial position: [ascend straight up, turn to the left, and fly past the soccer fields. go to the tennis courts, turn to the right, and fly straight towards the river. turn around and fly past the bridge. once the second bridge is reached, turn to the right. fly straight past the baseball diamond, and once the intersection is approached, make a descent until the drone lands. turn around and face the construction cones.]. You move according to a series of movement instructions. What are you doing now?  
choose:  
A. I go straight up.  
B. I fly straight to the river.  
C. I go to the tennis court.  
D. I turn around and fly across the bridge.  
E. I turn right.  
",D,Progress Evaluation,2244,
68,RealWorld_31.mp4,"Question: At the initial position, you are asked to navigate to the underground garage near the residential area consisting of gray buildings in front of you for access. Thinking back on past actions and objects you saw, what should you approach next in order to get from your current location to your destination?  
choose:  
A. I approach the top of the tallest crane on the construction site.  
B. I approach the underground garage.  
C. I approach the street light closest to the building entrance.  
D. I approach the crosswalk in front of the store.  
E. I approach the residential area entrance.  ",B,High-level Planning,5222,
69,AerialVLN_10_32EYX73OY97OEHFZ5WHW4VDH3OSRUM.mp4,"Question: Why did you slightly adjust your path to align with the road's curve towards the left?  
Choices:  
A. To ascend to a higher altitude.  
B. To avoid an obstacle on the road.  
C. To capture a better view of the lake.  
D. Because my destination is more likely to exist on the left side of the road by the lake.  
E. To descend towards the ground.  ",D,Causal,239,
70,AerialVLN_83_3JWH6J9I91BO3KE1CYJKQLGJFT2BNJ_5.mp4,"Question: Navigation Instruction given at initial position: [take off and turn back and move forward and go over the buildings and pond and get down at beside the tree and again turn back and fly up. now move forward and go over the trees and road and turn back at top of the brown building and get down at front of the this building. now get down and fly up and turn right and little move forward and turn left and move forward and turn left and move forward and turn back and fly up and beside the blue building and move forward and go over the top of the buildings and turn right and and fly up at front of the brown building. now turn right and again turn right and beside pond and move forward and go over the road and tip of the buildings and turn right and get up and move forward and stay at front of the building.]. You are moving according to a series of movement instructions. What are you doing now?  
choose:  
A. I get off the bus in front of the brown building.  
B. I fly over the top of a building.  
C. I turn right, then right again, to reach next to the high-rise building.  
D. I turn right at the building.  
E. I move forward and stay in front of the building.  ",C,Progress Evaluation,3757,
71,RealWorld_43_0.mp4,"```
Question: Where are your starting point and ending point in the video?
Choices:    A. I start at the area surrounding the CEM building and end at a tennis court surrounded by trees.
             B. I start at a tennis court surrounded by trees and end above the tennis court..
             C. I start at a large industrial complex with multiple buildings and end at a construction site with several houses.
             D. I start at the CEM building and surrounding buildings and end at a highway with mountains in the background.
             E. I start at a road with greenery on both sides and end at a city skyline with the CEM building in the distance.

```
",B,Start/End Position,5274,
72,AerialVLN_100_3OVR4I9USYHPLI6KDB1EM15IB5R4QZ.mp4,"Question: What objects do you observe while flying over the park?  
Choice: A. I observe lakes, treetops, and bridges.  
           B. I observe a tall building, street lights, and a fountain.  
           C. I observe parking lots, benches, and the river.  
           D. I observe the playground, bikes, and roads.  
           E. I observe streets, cars, and sculptures.  ",A,Scene Recall,705,
73,EmbodiedCity_54_0.mp4,"Question: At the initial position, you are asked to navigate to an open space at the front entrance of the building. At your current location, if the open space at the front door of the building is not within sight, what is the most relevant object in sight, and where is this object?  
choose:  
A. I cannot see the open space at the front entrance of the building, but there is a bus stop in the lower part of my field of view.  
B. I cannot see the open space at the main entrance of the building, but there is a low-rise building in the lower right corner of my field of view.  
C. I cannot see the open space at the front entrance of the building, but the front entrance of a high-rise building across the street is on the left side of my field of view.  
D. I cannot see the open space at the front entrance of the building, but there is a parking lot in the middle of my field of view.  
E. The open space at the front entrance of the building is in view.  ",E,Association Reasoning,1569,
74,EmbodiedCity_74.mp4,"Question: What is your next action after hovering above a narrow street directly over trees?  
Choices: A. I descend to street level.  
           B. I fly around the building.  
           C. I reverse direction.  
           D. I ascend to a higher altitude.  
           E. I turn right towards the main entrance.  ",A,Sequence Recall,84,
75,AerialVLN_94_3MX2NQ3YCISRQYBWDUFGL17P7ZU5XC_4.mp4,"Question: Navigation Instruction given at initial position: [take off and turn back towards the buildings at back. now move forward over the buildings till the small white building arrives at your front and get down towards it top. now get up and turn left towards the gray tower at left and move closer it. now turn back and move forward over the buildings and get down to the top of the yellow banner at below. now get up and turn back and fly over the buildings till the white building arrives before the road. now move closer to the white building at right and get up and turn left towards the buildings at left. now move forward over the buildings and move towards the gray building at front of you and move closer to it and stay there.]. At the initial position, you are asked to move according to a series of movement instructions. In terms of next steps, what is the best next step for you?  
choose:  
A. I fly forward and then rise.  
B. I drop down and turn left.  
C. I fly forward while rising.  
D. I turn left and descend.  
E. I rotate the camera downward.  ",B,Action Generation,3986,
76,EmbodiedCity_88.mp4,"Question: In the starting position, you are asked to navigate over a residential lawn with a small blue house. Thinking back on past action generations and objects you have seen, what is the surrounding environment like at your current location?  
Choice:  
A. There is a large open space below me. High-rise buildings are to my right and behind me.  
B. Two adjacent high-rise buildings are on my right side, and there is a large parking lot in front. A wide road is to my left.  
C. Three buildings are in a row across the street in front of me. The middle one is much taller than the other two. There is a park behind me with pedal paths and trees. A walkway is underneath me.  
D. A high-rise building is directly in front of me. There is a large highway to my left and a smaller road to my right.  
E. Many small buildings are clustered around me, with narrow streets between them.  ",A,Cognitive Map,1919,
77,RealWorld_GN_4_0.mp4,"Question: At the initial position, you are asked to navigate to the roof of a building three floors ahead. Is the destination within sight at the current location? If yes, where is the destination in your view?  
choose:  
A. I see the roof of the three-story building ahead in the lower right part of my field of view.  
B. I see the roof of the three-story building ahead in the lower left part of my field of view.  
C. I see the roof of the three-story building ahead in the upper center of my field of view.  
D. I cannot see the roof of the three-story building ahead in my field of view.  
E. I see the roof of the three-story building ahead on the right side of my field of view.  ",C,Goal Detection,4562,
78,AerialVLN_53_3II4UPYCOS52LEPD6M27P5ZONEUQDZ_7.mp4,"Question: Navigation Instruction given at initial position: [take off go straight and reach the pool land slightly and see the city. from the pool take left and go straight and next to the top building comes a little right. from there taking right and reaching the four side road. take a left fro the road and travel to the large building opposite to the charlie chocolate. take a right from the chocolate factory and go to the roof top. after the roof top and reach the road then landed before the lamp post.]. At the initial position, you are asked to move according to a series of movement instructions. In terms of next steps, what is your best next step?  
choose:  
A. I turn right and descend.  
B. I rise and fly forward.  
C. I descend and fly forward.  
D. I turn left and go up.  
E. I rotate the camera downward and fly forward.  ",C,Action Generation,3169,
79,AerialVLN_42_30OG32W0S39MANQLMPLARTM4IDDNE3_0.mp4,"Question: Navigation Instruction given at initial position: [take off and turn right move forward and fly towards the top of brown tower. now turn right move little forward near by pond slow down to the floor. now turn left move towards the mid centre of pond behind the tree slow down and stay there.]. At the initial position, you are asked to follow a series of movement instructions. In terms of next steps, what is your best next step?  
choose:  
A. I go up and turn right.  
B. I descend and then fly forward.  
C. I fly forward while descending.  
D. I turn left and descend.  
E. I rotate the camera up, then down.  ",B,Action Generation,2990,
80,RealWorld_12.mp4,"Question: You move according to a series of movement instructions. In terms of next steps, what is your best next step?  
choose:  
A. I fly forward.  
B. I descend and turn right.  
C. I fly forward and rotate the camera upward.  
D. I turn left and go up.  
E. I turn right and descend.  ",A,Action Generation,4367,
81,AerialVLN_51_3RSDURM96JKGMMUZTRUL89KBMYHEYM_2.mp4,"Question: Navigation Instruction given at initial position: [take of from the river and turn left towards the city and go straight towards the buildings. then take left and then take immediate right towards the board and then suddenly take left and go straight towards the statue then turn right and take of. then go towards the drink ice cold, sun noon board and then take left there was an highest building and then take right from the building then take immediate left from that building in opposite there was an bolt cola board is that our destination.]. At the initial position, you are asked to move according to a series of movement instructions. What are you doing now?
choose:  
A. I am crossing the water.  
B. I am turning right at the building.  
C. I am turning right and taking a path.  
D. I am flying over buildings.  
E. I am turning left at the tallest building.  ",B,Progress Evaluation,3132,
82,EmbodiedCity_86_0.mp4,"Question: At the initial position, you are asked to navigate to the open space to the right of the ""Mr. Fan"" shop in the residential area below. What are your next steps?  
choose:  
A. I rise and rotate the camera upward.  
B. I descend and rotate the camera upward.  
C. I fly forward.  
D. I turn left.  
E. I rotate around.  ",E,Action Generation,1876,
83,AerialVLN_36_3UJ1CZ6IZQNJUHPXJK9TMTQXTML5S2_7.mp4,"Question: Navigation Instruction given at initial position: [rise up and turn to the right and move forward and keep moving till you are about at the middle of the lake. stop and turn to the right so that you are having the two large towers and move forward. stop right over the trees, turn to the right then lower you height then turn back again to the left. rise up and move the trees and stop when you are in front of the building. move slightly to the right so that you are able to go between the buildings keep moving so that you are in front or the blue building. rise up and look at the billboard then drop your height and stop.]. At the initial position, you are asked to move according to a series of movement instructions. What are you doing now?  
choose:  
A. I go up to see the billboard, then I go down.  
B. I stand up, move toward the tree, and stop in front of the building.  
C. I turn back.  
D. I turn right at the building.  
E. I move slightly to the right so that I can navigate between buildings.  ",A,Progress Evaluation,2907,
84,AerialVLN_65_3IUZPWIU1X5FJHR9ACN0L7C0VNSKWS_7.mp4,"Question: Navigation Instruction given at initial position: [take of and go straight towards the daves car wash building and go up of the building and again down to the building. take right from the shop and suddenly take left and go straight toward the street and cross the farmers market on the left. and take up to the building and go straight the turn the first right and go straight towards the loans building then take immediate left from the building. go straight toward the charlie a chocolate shop and again return to the front building of national optician health insurance is our destination.]. You move according to a series of movement instructions. At this point, what is the best next step for you?  
choose:  
A. I fly forward and then rise.  
B. I descend and turn right.  
C. I turn left and fly forward.  
D. I go up and turn left.  
E. I fly forward while rotating the camera downward.  ",C,Action Generation,3398,
85,AerialVLN_0_35H6S234SJYE7JR0C76QLOU436G65H_6.mp4,"Question: Navigation Instruction given at initial position: [rise from the concrete and turn right. fly over the middle of the street until you reach the buildings on the left with the short concrete wall like structure around them. turn left right beside the buildings and fly along beside them. when you get to the middle darker brown building then angle straight up and fly toward the top of the building. before you get to the top turn right and begin to level off. fly toward the building with the half pipe or half circle design on the edge of the roof. when you get to the half circle then turn left and downward and fly toward the red roof of the smaller building beside the one you climbed. stop well before you get to the roof.]. At the initial position, you are asked to move according to a series of movement instructions. In terms of next steps, what is the best next step for you?  
choose:  
A. I go up and turn right.  
B. I descend and fly forward.  
C. I fly forward while rising.  
D. I turn left and descend.  
E. I rotate the camera downward and fly forward.  ",B,Action Generation,2117,
86,AerialVLN_85_3M81GAB8A9H96HRTSQB1UFBOLXQBQU.mp4,"Question: What objects do you observe when approaching a multi-story building?  
Choice:  
A. I observe a large park with a lake and the facade of a multi-story building.  
B. I observe wide streets and rooftop gardens while flying close to buildings.  
C. I observe billboards and prominent buildings below the vantage point.  
D. I observe a monument and a playground near a multi-story building.  
E. I observe trees and benches on the roadside near the building.",A,Scene Recall,624,
87,RealWorld_3.mp4,"Question: Starting from your position, you are required to navigate to the entrance of the community. There is a moon-shaped blue pool in front. What is the correct summary of your trajectory from the beginning to the current position?  
Choice:  
A. I start from above the playground, rise to a certain height, turn left and adjust the field of view, fly forward, and then adjust the field of view to reach the current position.  
B. I start from a high-rise building, descend to the ground, move along the road, and reach the current location.  
C. I start from the park, fly over the basketball court, rise to a higher altitude, and move towards the residential area.  
D. I start from the scooter lane in the park, turn left to face the street outside the park, gradually rise to the height above the high-rise building, and move forward to my current location, which is the residential area above the park entrance, with a blue moon-shaped pool in front.  
E. I start from the high-rise building and move directly to the entrance of the community.  ",A,Trajectory Captioning,4553,
88,AerialVLN_77_3DHE4R9OC59O5FXJ61DEZ84IL4AG28_5.mp4,"Question: Navigation Instruction given at initial position: [take off and fly upwards same to the building height and take a turn and fly straight to the opposite building after reaching the building turn left. after turning left fly between the gap of the building and fly downwards to the lake and fly upwards from the lake and turn left and fly straight towards the building at the opposite and fly near to the entrance of the park. fly upwards and take a turn and start flying straight to the building at the opposite crossover the lake after reaching the building fly near the eds butcher shop and fly upwards and again take a turn. after taking a turn fly straight towards the tall building in the opposite fly at the same height of the building. after reaching the tall building turn right to the opposite of the building and start flying downwards continuously towards the lake fly downwards at the center of the lake.]. You move according to a series of movement instructions. What are you doing now?  
choose:  
A. I fly over buildings.  
B. I fly near Ed's Butcher Shop.  
C. I go to the chair between the buildings.  
D. I turn right at the building.  
E. I go across the water.  ",E,Progress Evaluation,3618,
